timestamp,cpu_usage,memory_usage,attack_count
2025-07-17 11:19:02.649771,0.33396939670193443,80.96045204643268,1
2025-07-17 11:29:02.649771,0.2527425712224514,87.76684488693635,1
2025-07-17 11:39:02.649771,0.2188248804592795,81.94475748250987,1
2025-07-17 11:49:02.649771,0.3166505534921964,80.57622615243383,2
2025-07-17 11:59:02.649771,0.2961132389042639,91.50091297355657,2
2025-07-17 12:09:02.649771,0.26104852894766345,83.97607041859796,3
2025-07-17 12:19:02.649771,0.3687873934977234,93.38106644680438,3
2025-07-17 12:29:02.649771,0.30392349660711154,83.14534621236348,1
2025-07-17 12:39:02.649771,0.296520684072018,87.65791432425662,1
2025-07-17 12:49:02.649771,0.30116180747806975,77.11185711201337,3
2025-07-17 12:59:02.649771,0.30544129657452984,82.19635739391724,2
2025-07-17 13:09:02.649771,0.29194441785739866,83.01403481701414,1
2025-07-17 13:19:02.649771,0.34065929349441404,76.33774507840957,2
2025-07-17 13:29:02.649771,0.3274972768272918,96.25031263333042,1
2025-07-17 13:39:02.649771,0.2264294799094464,83.81981145636618,1
2025-07-17 13:49:02.649771,0.25872676647064785,90.31894794745448,2
2025-07-17 13:59:02.649771,0.36016751781428197,86.9905865245454,1
2025-07-17 14:09:02.649771,0.2636551030336492,89.65815708070313,2
2025-07-17 14:19:02.649771,0.2459485634155567,85.46335319159002,2
2025-07-17 14:29:02.649771,0.3032701734410574,76.02683148385773,2
2025-07-17 14:39:02.649771,0.340531240233784,93.91021918743041,1
2025-07-17 14:49:02.649771,0.28712139692929595,90.990515777446,1
2025-07-17 14:59:02.649771,0.2398999226646947,91.57538225847631,2
2025-07-17 15:09:02.649771,0.34438902301777563,90.94645140037089,3
2025-07-17 15:19:02.649771,0.2689749909248781,87.66117107839827,2
2025-07-17 15:29:02.649771,0.2709643918750598,89.29272259577357,1
2025-07-17 15:39:02.649771,0.31572428330468927,84.58262920168643,1
2025-07-17 15:49:02.649771,0.2607545161716166,80.56955052848467,2
2025-07-17 15:59:02.649771,0.3304346796926924,94.8198668872868,1
2025-07-17 16:09:02.649771,0.29510680278355383,80.80328227812707,1
2025-07-17 16:19:02.649771,0.3060630349454857,94.91850235411961,1
2025-07-17 16:29:02.649771,0.24879161162472085,95.82220514231126,2
2025-07-17 16:39:02.649771,0.3171646555353314,75.73595651716644,2
2025-07-17 16:49:02.649771,0.27453282179977867,84.5911244917266,2
2025-07-17 16:59:02.649771,0.23941831060510102,79.12856786914233,4
2025-07-17 17:09:02.649771,0.42272503434638187,78.8178622704488,2
2025-07-17 17:19:02.649771,0.2058997566653808,79.05228428587849,3
2025-07-17 17:29:02.649771,0.335185410711789,89.11793732355443,4
2025-07-17 17:39:02.649771,0.3530583568141911,83.43305091288418,2
2025-07-17 17:49:02.649771,0.3210028886424653,88.73776360730277,1
2025-07-17 17:59:02.649771,0.30777614611469006,80.77175147818616,1
2025-07-17 18:09:02.649771,0.08387331612244431,69.56207108846826,0
2025-07-17 18:19:02.649771,0.20839979617704268,83.29041336389898,0
2025-07-17 18:29:02.649771,0.24285243850699886,73.67216812352768,2
2025-07-17 18:39:02.649771,0.2348063408291789,80.16207714771798,0
2025-07-17 18:49:02.649771,0.24553139796520548,84.92511607648706,0
2025-07-17 18:59:02.649771,0.1922909402905553,80.30801974613645,1
2025-07-17 19:09:02.649771,0.24736064110659295,71.09225843380601,1
2025-07-17 19:19:02.649771,0.19770078692006535,79.80757214053253,1
2025-07-17 19:29:02.649771,0.190655091223083,78.48033423134527,1
2025-07-17 19:39:02.649771,0.2075088053877827,74.6730795903462,0
2025-07-17 19:49:02.649771,0.16243522894588336,81.98719298135124,0
2025-07-17 19:59:02.649771,0.2087028550847604,74.5870476733706,1
2025-07-17 20:09:02.649771,0.26462698479356134,78.70231970005109,1
2025-07-17 20:19:02.649771,0.17888067530009397,84.37484237843965,3
2025-07-17 20:29:02.649771,0.2672000092484043,78.89292280260364,1
2025-07-17 20:39:02.649771,0.18362055355145407,79.45966712416835,0
2025-07-17 20:49:02.649771,0.22177281863370868,76.55379084003035,1
2025-07-17 20:59:02.649771,0.17386509478500173,74.1029995737505,1
2025-07-17 21:09:02.649771,0.15639130012362737,86.04456342774775,2
2025-07-17 21:19:02.649771,0.17617194438918304,77.08472516266042,1
2025-07-17 21:29:02.649771,0.21607220741180308,73.94030185614824,0
2025-07-17 21:39:02.649771,0.17938272840860178,75.3424275043869,1
2025-07-17 21:49:02.649771,0.17910312341131493,83.7112275057109,0
2025-07-17 21:59:02.649771,0.1286533425110075,82.07866676232675,0
2025-07-17 22:09:02.649771,0.07697942872334754,68.66255825352462,0
2025-07-17 22:19:02.649771,0.02428818051465484,64.5923683157742,0
2025-07-17 22:29:02.649771,0.09256182652679959,71.77461683002122,0
2025-07-17 22:39:02.649771,0.05492406014609679,62.25951046661332,0
2025-07-17 22:49:02.649771,0.11377825106318563,68.40847159992231,0
2025-07-17 22:59:02.649771,-0.007081347860911039,77.59820566028057,0
2025-07-17 23:09:02.649771,0.16444191981917317,68.23010104347108,0
2025-07-17 23:19:02.649771,0.037532711551104714,68.1448814256439,0
2025-07-17 23:29:02.649771,0.0599946488560712,72.37791187211263,0
